Date,SettlementPoint,Price
2016-11,HB_SOUTH,20.148833333333332
2016-11,HB_WEST,18.778416666666665
2016-11,LZ_AEN,19.640041666666665
2016-11,LZ_CPS,21.714666666666666
2016-11,LZ_HOUSTON,20.437680555555556
2016-11,LZ_LCRA,19.541680555555555
2016-11,LZ_NORTH,18.830513888888888
2016-11,LZ_RAYBN,18.875319444444443
2016-11,LZ_SOUTH,20.63338888888889
2016-11,LZ_WEST,19.343138888888888
2016-12,HB_BUSAVG,25.3183064516129
2016-12,HB_HOUSTON,25.727661290322583
2016-12,HB_HUBAVG,25.362594086021506
2016-12,HB_NORTH,25.14904569892473
2016-12,HB_SOUTH,25.708991935483873
2016-12,HB_WEST,24.86266129032258
2016-12,LZ_AEN,25.870174731182797
2016-12,LZ_CPS,26.596424731182797
2016-12,LZ_HOUSTON,25.73684139784946
2016-12,LZ_LCRA,25.487876344086022
2016-12,LZ_NORTH,25.286250000000003
2016-12,LZ_RAYBN,25.319556451612904
2016-12,LZ_SOUTH,26.32684139784946
2016-12,LZ_WEST,25.165819892473117
2017-01,HB_BUSAVG,23.252782258064517
2017-01,HB_HOUSTON,24.781854838709677
2017-01,HB_HUBAVG,23.325551075268816
2017-01,HB_NORTH,22.991854838709674
2017-01,HB_SOUTH,23.62481182795699
2017-01,HB_WEST,21.901720430107527
2017-01,LZ_AEN,23.404475806451615
2017-01,LZ_CPS,23.772567204301076
2017-01,LZ_HOUSTON,24.82736559139785
2017-01,LZ_LCRA,23.43627688172043
2017-01,LZ_NORTH,23.60302419354839
2017-01,LZ_RAYBN,23.39010752688172
2017-01,LZ_SOUTH,25.155483870967743
2017-01,LZ_WEST,23.231370967741935
2017-02,HB_BUSAVG,20.11782738095238
2017-02,HB_HOUSTON,23.265714285714285
2017-02,HB_HUBAVG,20.352127976190474
2017-02,HB_NORTH,19.448199404761905
2017-02,HB_SOUTH,21.079360119047617
2017-02,HB_WEST,17.61668154761905
2017-02,LZ_AEN,20.60532738095238
2017-02,LZ_CPS,20.919479166666665
2017-02,LZ_HOUSTON,23.51721726190476
2017-02,LZ_LCRA,20.66081845238095
2017-02,LZ_NORTH,19.550014880952382
2017-02,LZ_RAYBN,20.369151785714287
2017-02,LZ_SOUTH,21.793690476190477
2017-02,LZ_WEST,18.47705357142857
2017-03,HB_BUSAVG,22.569892328398385
2017-03,HB_HOUSTON,28.213297442799462
2017-03,HB_HUBAVG,23.233230148048452
2017-03,HB_NORTH,21.22777927321669
2017-03,HB_SOUTH,23.680753701211305
2017-03,HB_WEST,19.813593539703902
2017-03,LZ_AEN,22.99701211305518
2017-03,LZ_CPS,23.861547779273216
2017-03,LZ_HOUSTON,28.742005383580082
2017-03,LZ_LCRA,23.437133243607
2017-03,LZ_NORTH,21.83940780619112
2017-03,LZ_RAYBN,21.907160161507402
2017-03,LZ_SOUTH,26.528209959623148
2017-03,LZ_WEST,20.251197846567965
2017-04,HB_BUSAVG,23.705083333333334
2017-04,HB_HOUSTON,32.29573611111111
2017-04,HB_HUBAVG,24.830486111111114
2017-04,HB_NORTH,21.410555555555558
2017-04,HB_SOUTH,25.609402777777778
2017-04,HB_WEST,19.99609722222222
2017-04,LZ_AEN,24.118083333333335
2017-04,LZ_CPS,25.337902777777778
2017-04,LZ_HOUSTON,32.96706944444445
2017-04,LZ_LCRA,24.47741666666667
2017-04,LZ_NORTH,21.975805555555556
2017-04,LZ_RAYBN,22.213430555555554
2017-04,LZ_SOUTH,28.549888888888887
2017-04,LZ_WEST,20.388569444444446
2017-05,HB_BUSAVG,25.087352150537637
2017-05,HB_HOUSTON,31.533172043010754
2017-05,HB_HUBAVG,25.90502688172043
2017-05,HB_NORTH,23.419919354838708
2017-05,HB_SOUTH,26.495013440860216
2017-05,HB_WEST,22.166612903225804
2017-05,LZ_AEN,25.293844086021505
2017-05,LZ_CPS,26.53702956989247
2017-05,LZ_HOUSTON,32.36264784946237
2017-05,LZ_LCRA,25.63795698924731
2017-05,LZ_NORTH,24.557513440860216
2017-05,LZ_RAYBN,24.001330645161293
2017-05,LZ_SOUTH,29.979731182795696
2017-05,LZ_WEST,22.86779569892473
2017-06,HB_BUSAVG,27.66915277777778
2017-06,HB_HOUSTON,33.16834722222222
2017-06,HB_HUBAVG,28.513847222222225
2017-06,HB_NORTH,25.890569444444445
2017-06,HB_SOUTH,29.654694444444445
2017-06,HB_WEST,25.331694444444445
2017-06,LZ_AEN,27.916638888888887
2017-06,LZ_CPS,30.416
2017-06,LZ_HOUSTON,33.66891666666667
2017-06,LZ_LCRA,28.639083333333332
2017-06,LZ_NORTH,26.893736111111114
2017-06,LZ_RAYBN,26.125041666666664
2017-06,LZ_SOUTH,36.78344444444445
2017-06,LZ_WEST,27.512319444444444
2017-07,HB_BUSAVG,31.454274193548386
2017-07,HB_HOUSTON,34.37583333333333
2017-07,HB_HUBAVG,31.864408602150537
2017-07,HB_NORTH,30.654314516129034
2017-07,HB_SOUTH,32.1294623655914
2017-07,HB_WEST,30.293642473118283
2017-07,LZ_AEN,31.401438172043008
2017-07,LZ_CPS,32.11529569892473
2017-07,LZ_HOUSTON,34.725833333333334
2017-07,LZ_LCRA,31.905712365591395
2017-07,LZ_NORTH,31.18684139784946
2017-07,LZ_RAYBN,30.760497311827958
2017-07,LZ_SOUTH,34.19329301075269
2017-07,LZ_WEST,31.130174731182795
2017-08,HB_BUSAVG,27.50701612903226
2017-08,HB_HOUSTON,29.401720430107527
2017-08,HB_HUBAVG,27.83861559139785
2017-08,HB_NORTH,26.832728494623655
2017-08,HB_SOUTH,28.31502688172043
2017-08,HB_WEST,26.81704301075269
2017-08,LZ_AEN,27.46561827956989
2017-08,LZ_CPS,28.137567204301074
2017-08,LZ_HOUSTON,30.031478494623652
2017-08,LZ_LCRA,27.67801075268817
2017-08,LZ_NORTH,27.060362903225805
2017-08,LZ_RAYBN,26.8248252688172
2017-08,LZ_SOUTH,33.45784946236559
2017-08,LZ_WEST,27.21391129032258
2017-09,HB_BUSAVG,24.184166666666666
2017-09,HB_HOUSTON,26.54294444444444
2017-09,HB_HUBAVG,24.519694444444443
2017-09,HB_NORTH,23.346111111111114
2017-09,HB_SOUTH,25.51509722222222
2017-09,HB_WEST,22.678819444444443
2017-09,LZ_AEN,24.62880555555556
2017-09,LZ_CPS,25.136652777777776
2017-09,LZ_HOUSTON,27.410027777777778
2017-09,LZ_LCRA,24.813430555555552
2017-09,LZ_NORTH,23.96840277777778
2017-09,LZ_RAYBN,23.535680555555555
2017-09,LZ_SOUTH,28.33034722222222
2017-09,LZ_WEST,27.011777777777777
2017-10,HB_BUSAVG,23.563279569892476
2017-10,HB_HOUSTON,30.141236559139788
2017-10,HB_HUBAVG,24.701451612903227
2017-10,HB_NORTH,21.40590053763441
2017-10,HB_SOUTH,25.563655913978497
2017-10,HB_WEST,21.693830645161288
2017-10,LZ_AEN,24.019905913978498
2017-10,LZ_CPS,25.27595430107527
2017-10,LZ_HOUSTON,31.339381720430108
2017-10,LZ_LCRA,24.484260752688172
2017-10,LZ_NORTH,21.938427419354838
2017-10,LZ_RAYBN,21.379932795698924
2017-10,LZ_SOUTH,28.464018817204302
2017-10,LZ_WEST,22.17331989247312
2017-11,HB_BUSAVG,22.677458333333334
2017-11,HB_HOUSTON,26.091055555555556
2017-11,HB_HUBAVG,23.16713888888889
2017-11,HB_NORTH,21.596208333333333
2017-11,HB_SOUTH,23.977180555555556
2017-11,HB_WEST,21.00179166666667
2017-11,LZ_AEN,23.019444444444446
2017-11,LZ_CPS,23.572569444444444
2017-11,LZ_HOUSTON,26.339624999999998
2017-11,LZ_LCRA,23.047125
2017-11,LZ_NORTH,22.263166666666667
2017-11,LZ_RAYBN,21.829180555555556
2017-11,LZ_SOUTH,27.86572222222222
2017-11,LZ_WEST,22.152916666666666
2017-12,HB_BUSAVG,21.18795698924731
2017-12,HB_HOUSTON,21.549005376344088
2017-12,HB_HUBAVG,21.209852150537632
2017-12,HB_NORTH,20.952997311827957
2017-12,HB_SOUTH,21.99791666666667
2017-12,HB_WEST,20.338037634408604
2017-12,LZ_AEN,21.06293010752688
2017-12,LZ_CPS,22.04837365591398
2017-12,LZ_HOUSTON,21.979784946236556
2017-12,LZ_LCRA,21.11766129032258
2017-12,LZ_NORTH,21.408131720430106
2017-12,LZ_RAYBN,21.31260752688172
2017-12,LZ_SOUTH,25.40422043010753
2017-12,LZ_WEST,21.872258064516128
2018-01,HB_BUSAVG,37.869677419354836
2018-01,HB_HOUSTON,37.94478494623656
2018-01,HB_HUBAVG,37.7730376344086
2018-01,HB_NORTH,37.58590053763441
2018-01,HB_SOUTH,39.498145161290324
2018-01,HB_WEST,36.05163978494624
2018-01,LZ_AEN,38.83798387096774
2018-01,LZ_CPS,41.31287634408602
2018-01,LZ_HOUSTON,38.04498655913979
2018-01,LZ_LCRA,38.992567204301075
2018-01,LZ_NORTH,37.72852150537634
2018-01,LZ_RAYBN,39.37014784946236
2018-01,LZ_SOUTH,46.13256720430107
2018-01,LZ_WEST,37.29330645161291
2018-02,HB_BUSAVG,21.854315476190475
2018-02,HB_HOUSTON,22.164107142857144
2018-02,HB_HUBAVG,21.830059523809524
2018-02,HB_NORTH,21.76702380952381
2018-02,HB_SOUTH,22.30639880952381
2018-02,HB_WEST,21.08760416666667
2018-02,LZ_AEN,21.913883928571426
2018-02,LZ_CPS,22.517395833333335
2018-02,LZ_HOUSTON,22.375848214285714
2018-02,LZ_LCRA,21.762247023809522
2018-02,LZ_NORTH,21.84046130952381
2018-02,LZ_RAYBN,22.403169642857144
2018-02,LZ_SOUTH,25.19703869047619
2018-02,LZ_WEST,22.12410714285714
2018-03,HB_BUSAVG,22.561978465679676
2018-03,HB_HOUSTON,23.782543741588157
2018-03,HB_HUBAVG,22.40343203230148
2018-03,HB_NORTH,22.608008075370122
2018-03,HB_SOUTH,22.888452220726784
2018-03,HB_WEST,20.333620457604304
2018-03,LZ_AEN,22.202826379542397
2018-03,LZ_CPS,25.2892732166891
2018-03,LZ_HOUSTON,23.933458950201885
2018-03,LZ_LCRA,22.05130551816958
2018-03,LZ_NORTH,22.64055181695828
2018-03,LZ_RAYBN,23.8057065948856
2018-03,LZ_SOUTH,26.759973082099595
2018-03,LZ_WEST,22.30162853297443
2018-04,HB_BUSAVG,23.142958333333333
2018-04,HB_HOUSTON,24.652694444444442
2018-04,HB_HUBAVG,22.450305555555556
2018-04,HB_NORTH,23.522916666666667
2018-04,HB_SOUTH,24.471888888888888
2018-04,HB_WEST,17.156625000000002
2018-04,LZ_AEN,22.18848611111111
2018-04,LZ_CPS,26.535375000000002
2018-04,LZ_HOUSTON,24.728347222222222
2018-04,LZ_LCRA,22.64402777777778
2018-04,LZ_NORTH,24.366888888888887
2018-04,LZ_RAYBN,27.198874999999997
2018-04,LZ_SOUTH,28.18697222222222
2018-04,LZ_WEST,21.128125
2018-05,HB_BUSAVG,34.00524193548387
2018-05,HB_HOUSTON,34.14755376344086
2018-05,HB_HUBAVG,32.834852150537635
2018-05,HB_NORTH,35.30614247311828
2018-05,HB_SOUTH,34.226075268817205
2018-05,HB_WEST,27.692016129032258
2018-05,LZ_AEN,33.16616935483871
2018-05,LZ_CPS,36.05559139784946
2018-05,LZ_HOUSTON,35.53303763440861
2018-05,LZ_LCRA,34.73540322580645
2018-05,LZ_NORTH,37.45188172043011
2018-05,LZ_RAYBN,40.95125
2018-05,LZ_SOUTH,41.27442204301075
2018-05,LZ_WEST,49.60012096774193
2018-06,HB_BUSAVG,29.966125
2018-06,HB_HOUSTON,30.62848611111111
2018-06,HB_HUBAVG,29.78186111111111
2018-06,HB_NORTH,30.21188888888889
2018-06,HB_SOUTH,30.068638888888888
2018-06,HB_WEST,28.277027777777775
2018-06,LZ_AEN,30.286125
2018-06,LZ_CPS,30.727277777777775
2018-06,LZ_HOUSTON,31.80234722222222
2018-06,LZ_LCRA,30.365555555555556
2018-06,LZ_NORTH,31.30161111111111
2018-06,LZ_RAYBN,31.94558333333333
2018-06,LZ_SOUTH,32.25868055555556
2018-06,LZ_WEST,57.96752777777778
2018-07,HB_BUSAVG,78.85944892473118
2018-07,HB_HOUSTON,79.03404569892473
2018-07,HB_HUBAVG,78.8323252688172
2018-07,HB_NORTH,78.96845430107527
2018-07,HB_SOUTH,78.84737903225806
2018-07,HB_WEST,78.51755376344086
2018-07,LZ_AEN,78.95137096774194
2018-07,LZ_CPS,79.12443548387097
2018-07,LZ_HOUSTON,79.56653225806451
2018-07,LZ_LCRA,79.06994623655915
2018-07,LZ_NORTH,79.84618279569892
2018-07,LZ_RAYBN,84.90190860215054
2018-07,LZ_SOUTH,80.44756720430107
2018-07,LZ_WEST,101.47096774193548
2018-08,HB_BUSAVG,31.66155913978495
2018-08,HB_HOUSTON,31.944247311827958
2018-08,HB_HUBAVG,31.694583333333334
2018-08,HB_NORTH,31.603051075268816
2018-08,HB_SOUTH,31.66752688172043
2018-08,HB_WEST,31.560120967741934
2018-08,LZ_AEN,31.732137096774192
2018-08,LZ_CPS,31.86568548387097
2018-08,LZ_HOUSTON,32.159623655913975
2018-08,LZ_LCRA,31.807970430107527
2018-08,LZ_NORTH,31.971586021505377
2018-08,LZ_RAYBN,32.51872311827957
2018-08,LZ_SOUTH,33.69063172043011
2018-08,LZ_WEST,33.289852150537634
2018-09,HB_BUSAVG,27.175444444444445
2018-09,HB_HOUSTON,27.581361111111114
2018-09,HB_HUBAVG,27.05302777777778
2018-09,HB_NORTH,27.29963888888889
2018-09,HB_SOUTH,27.189805555555555
2018-09,HB_WEST,26.13959722222222
2018-09,LZ_AEN,27.167305555555554
2018-09,LZ_CPS,27.512986111111108
2018-09,LZ_HOUSTON,27.722416666666668
2018-09,LZ_LCRA,27.187263888888893
2018-09,LZ_NORTH,27.885847222222225
2018-09,LZ_RAYBN,27.68088888888889
2018-09,LZ_SOUTH,28.38376388888889
2018-09,LZ_WEST,27.101097222222222
2018-10,HB_BUSAVG,29.95782258064516
2018-10,HB_HOUSTON,30.98193548387097
2018-10,HB_HUBAVG,29.889112903225808
2018-10,HB_NORTH,30.034166666666664
2018-10,HB_SOUTH,29.772513440860216
2018-10,HB_WEST,28.76133064516129
2018-10,LZ_AEN,30.31
2018-10,LZ_CPS,31.635967741935485
2018-10,LZ_HOUSTON,31.781115591397853
2018-10,LZ_LCRA,30.069879032258065
2018-10,LZ_NORTH,31.645416666666666
2018-10,LZ_RAYBN,30.624959677419355
2018-10,LZ_SOUTH,32.12697580645161
2018-10,LZ_WEST,30.004556451612903
2018-11,HB_BUSAVG,30.6445
2018-11,HB_HOUSTON,31.31923611111111
2018-11,HB_HUBAVG,30.277208333333334
2018-11,HB_NORTH,31.234888888888886
2018-11,HB_SOUTH,29.837180555555555
2018-11,HB_WEST,28.71525
2018-11,LZ_AEN,30.468083333333333
2018-11,LZ_CPS,32.04120833333333
2018-11,LZ_HOUSTON,31.730333333333334
2018-11,LZ_LCRA,30.515805555555556
2018-11,LZ_NORTH,31.974124999999997
2018-11,LZ_RAYBN,33.452444444444446
2018-11,LZ_SOUTH,33.54448611111111
2018-11,LZ_WEST,31.224027777777778
2018-12,HB_BUSAVG,30.268185483870965
2018-12,HB_HOUSTON,30.333548387096773
2018-12,HB_HUBAVG,30.191989247311827
2018-12,HB_NORTH,30.398266129032258
2018-12,HB_SOUTH,30.089301075268814
2018-12,HB_WEST,29.944005376344087
2018-12,LZ_AEN,30.094758064516128
2018-12,LZ_CPS,30.30922043010753
2018-12,LZ_HOUSTON,30.462069892473117
2018-12,LZ_LCRA,30.58266129032258
2018-12,LZ_NORTH,31.13194892473118
2018-12,LZ_RAYBN,31.55353494623656
2018-12,LZ_SOUTH,32.11272849462365
2018-12,LZ_WEST,34.98084677419355
2019-01,HB_BUSAVG,24.592567204301073
2019-01,HB_HOUSTON,25.426034946236562
2019-01,HB_HUBAVG,24.68340053763441
2019-01,HB_NORTH,24.33263440860215
2019-01,HB_SOUTH,25.08606182795699
2019-01,HB_WEST,23.88154569892473
2019-01,LZ_AEN,25.107956989247313
2019-01,LZ_CPS,26.798333333333332
2019-01,LZ_HOUSTON,25.550080645161287
2019-01,LZ_LCRA,24.93630376344086
2019-01,LZ_NORTH,24.367836021505376
2019-01,LZ_RAYBN,24.411491935483873
2019-01,LZ_SOUTH,27.057903225806452
2019-01,LZ_WEST,27.46153225806452
2019-02,HB_BUSAVG,21.186369047619046
2019-02,HB_HOUSTON,21.5078125
2019-02,HB_HUBAVG,21.25063988095238
2019-02,HB_NORTH,20.864955357142858
2019-02,HB_SOUTH,22.12563988095238
2019-02,HB_WEST,20.491160714285712
2019-02,LZ_AEN,21.513809523809524
2019-02,LZ_CPS,24.110119047619047
2019-02,LZ_HOUSTON,21.644255952380952
2019-02,LZ_LCRA,21.666979166666664
2019-02,LZ_NORTH,20.851145833333334
2019-02,LZ_RAYBN,21.066279761904763
2019-02,LZ_SOUTH,23.728958333333335
2019-02,LZ_WEST,22.79895833333333
2019-03,HB_BUSAVG,27.565720053835804
2019-03,HB_HOUSTON,27.832032301480485
2019-03,HB_HUBAVG,27.189030955585466
2019-03,HB_NORTH,28.103714670255723
2019-03,HB_SOUTH,27.13555854643338
2019-03,HB_WEST,25.669676985195153
2019-03,LZ_AEN,27.742180349932703
2019-03,LZ_CPS,29.35169582772544
2019-03,LZ_HOUSTON,28.080323014804847
2019-03,LZ_LCRA,27.649313593539702
2019-03,LZ_NORTH,28.594037685060563
2019-03,LZ_RAYBN,29.809798115746972
2019-03,LZ_SOUTH,30.52948855989233
2019-03,LZ_WEST,31.282960969044417
2019-04,HB_BUSAVG,22.613180555555555
2019-04,HB_HOUSTON,23.870652777777778
2019-04,HB_HUBAVG,22.221166666666665
2019-04,HB_NORTH,22.99740277777778
2019-04,HB_PAN,16.548766666666666
2019-04,HB_SOUTH,22.463333333333335
2019-04,HB_WEST,19.551875
2019-04,LZ_AEN,23.270347222222224
2019-04,LZ_CPS,25.363597222222225
2019-04,LZ_HOUSTON,24.264583333333334
2019-04,LZ_LCRA,23.31476388888889
2019-04,LZ_NORTH,23.718430555555557
2019-04,LZ_RAYBN,24.998305555555554
2019-04,LZ_SOUTH,27.14783333333333
2019-04,LZ_WEST,21.699236111111112
2019-05,HB_BUSAVG,23.959932795698922
2019-05,HB_HOUSTON,24.794274193548386
2019-05,HB_HUBAVG,23.883763440860214
2019-05,HB_NORTH,23.978884408602152
2019-05,HB_PAN,16.414327956989247
2019-05,HB_SOUTH,24.05994623655914
2019-05,HB_WEST,22.702661290322578
2019-05,LZ_AEN,24.676236559139785
2019-05,LZ_CPS,26.246075268817208
2019-05,LZ_HOUSTON,25.153615591397852
2019-05,LZ_LCRA,24.508682795698924
2019-05,LZ_NORTH,24.011451612903226
2019-05,LZ_RAYBN,24.78815860215054
2019-05,LZ_SOUTH,27.210994623655914
2019-05,LZ_WEST,28.851989247311828
2019-06,HB_BUSAVG,25.085541666666668
2019-06,HB_HOUSTON,26.897680555555556
2019-06,HB_HUBAVG,25.171541666666663
2019-06,HB_NORTH,25.175819444444446
2019-06,HB_PAN,20.731319444444445
2019-06,HB_SOUTH,23.90436111111111
2019-06,HB_WEST,24.708555555555556
2019-06,LZ_AEN,24.41679166666667
2019-06,LZ_CPS,26.391291666666667
2019-06,LZ_HOUSTON,27.226736111111112
2019-06,LZ_LCRA,24.519541666666665
2019-06,LZ_NORTH,25.20791666666667
2019-06,LZ_RAYBN,25.45851388888889
2019-06,LZ_SOUTH,27.259597222222222
2019-06,LZ_WEST,32.026777777777774
2019-07,HB_BUSAVG,29.72962365591398
2019-07,HB_HOUSTON,29.911008064516132
2019-07,HB_HUBAVG,29.696236559139784
2019-07,HB_NORTH,29.781290322580645
2019-07,HB_PAN,28.384569892473117
2019-07,HB_SOUTH,29.6375
2019-07,HB_WEST,29.455470430107525
2019-07,LZ_AEN,29.709086021505378
2019-07,LZ_CPS,30.66717741935484
2019-07,LZ_HOUSTON,30.013064516129035
2019-07,LZ_LCRA,29.74791666666667
2019-07,LZ_NORTH,29.83494623655914
2019-07,LZ_RAYBN,30.029717741935485
2019-07,LZ_SOUTH,31.132163978494624
2019-07,LZ_WEST,32.07568548387097
2019-08,HB_BUSAVG,126.38408602150537
2019-08,HB_HOUSTON,126.62533602150538
2019-08,HB_HUBAVG,126.34983870967741
2019-08,HB_NORTH,126.52185483870967
2019-08,HB_PAN,124.99173387096775
2019-08,HB_SOUTH,125.93654569892472
2019-08,HB_WEST,126.3152822580645
2019-08,LZ_AEN,126.52692204301076
2019-08,LZ_CPS,127.69620967741935
2019-08,LZ_HOUSTON,126.6933870967742
2019-08,LZ_LCRA,126.67076612903226
2019-08,LZ_NORTH,126.60091397849463
2019-08,LZ_RAYBN,126.89788978494623
2019-08,LZ_SOUTH,127.1090188172043
2019-08,LZ_WEST,128.87646505376344
2019-09,HB_BUSAVG,79.615625
2019-09,HB_HOUSTON,80.58765277777778
2019-09,HB_HUBAVG,79.45919444444445
2019-09,HB_NORTH,79.91958333333334
2019-09,HB_PAN,72.85329166666666
2019-09,HB_SOUTH,78.90047222222222
2019-09,HB_WEST,78.42925
2019-09,LZ_AEN,80.16959722222222
2019-09,LZ_CPS,82.43634722222222
2019-09,LZ_HOUSTON,80.77929166666667
2019-09,LZ_LCRA,82.46723611111112
2019-09,LZ_NORTH,80.77415277777777
2019-09,LZ_RAYBN,80.6986388888889
2019-09,LZ_SOUTH,81.00911111111111
