DateOnly,1
2016-01-01,19.770833333333332
2016-01-02,20.24416666666667
2016-01-03,18.447083333333335
2016-01-04,22.28916666666667
2016-01-05,21.131666666666668
2016-01-06,18.194583333333334
2016-01-07,17.019583333333333
2016-01-08,18.34
2016-01-09,18.865
2016-01-10,20.947083333333335
2016-01-11,22.39916666666667
2016-01-12,19.608333333333334
2016-01-13,18.970833333333335
2016-01-14,17.171666666666667
2016-01-15,18.635
2016-01-16,17.98125
2016-01-17,20.256249999999998
2016-01-18,22.735
2016-01-19,17.965416666666666
2016-01-20,19.432083333333335
2016-01-21,17.012083333333333
2016-01-22,22.480833333333333
2016-01-23,20.089166666666667
2016-01-24,15.77375
2016-01-25,17.31833333333333
2016-01-26,20.588333333333335
2016-01-27,21.957916666666666
2016-01-28,20.194166666666668
2016-01-29,16.164166666666667
2016-01-30,15.367916666666666
2016-01-31,15.781666666666666
2016-02-01,15.148333333333333
2016-02-02,14.999166666666667
2016-02-03,18.034583333333334
2016-02-04,18.899166666666666
2016-02-05,15.67375
2016-02-06,16.387083333333333
2016-02-07,15.365
2016-02-08,16.35291666666667
2016-02-09,18.944583333333334
2016-02-10,16.12333333333333
2016-02-11,15.565833333333332
2016-02-12,17.03291666666667
2016-02-13,13.720833333333333
2016-02-14,13.64875
2016-02-15,15.7475
2016-02-16,14.413333333333334
2016-02-17,13.04
2016-02-18,10.997083333333334
2016-02-19,13.45125
2016-02-20,15.041666666666666
2016-02-21,15.791666666666666
2016-02-22,16.438750000000002
2016-02-23,12.71375
2016-02-24,15.197916666666666
2016-02-25,18.231666666666666
2016-02-26,16.340416666666666
2016-02-27,12.69375
2016-02-28,12.315416666666666
2016-02-29,15.176666666666668
2016-03-01,16.005416666666665
2016-03-02,12.012500000000001
2016-03-03,16.215833333333332
2016-03-04,12.704583333333332
2016-03-05,13.78375
2016-03-06,10.360833333333334
2016-03-07,13.152083333333332
2016-03-08,15.893333333333333
2016-03-09,17.603333333333335
2016-03-10,14.225
2016-03-11,19.648333333333333
2016-03-12,20.485
2016-03-13,17.661304347826086
2016-03-14,19.290833333333335
2016-03-15,22.548333333333332
2016-03-16,20.878333333333334
2016-03-17,20.934166666666666
2016-03-18,17.414583333333333
2016-03-19,18.884583333333335
2016-03-20,23.41125
2016-03-21,17.075833333333332
2016-03-22,14.2425
2016-03-23,16.149166666666666
2016-03-24,18.729583333333334
2016-03-25,14.753333333333332
2016-03-26,15.755833333333333
2016-03-27,15.538333333333334
2016-03-28,15.885833333333332
2016-03-29,13.857083333333334
2016-03-30,16.37375
2016-03-31,21.199166666666667
2016-04-01,15.862083333333333
2016-04-02,19.128333333333334
2016-04-03,16.29583333333333
2016-04-04,21.367500000000003
2016-04-05,13.9325
2016-04-06,19.279166666666665
2016-04-07,22.065416666666668
2016-04-08,16.331666666666667
2016-04-09,13.717916666666667
2016-04-10,14.186666666666667
2016-04-11,24.68875
2016-04-12,20.671666666666667
2016-04-13,19.85125
2016-04-14,16.46708333333333
2016-04-15,14.472916666666668
2016-04-16,14.821666666666665
2016-04-17,17.82125
2016-04-18,18.509583333333335
2016-04-19,21.885416666666668
2016-04-20,20.01458333333333
2016-04-21,19.235
2016-04-22,21.772916666666664
2016-04-23,15.42
2016-04-24,12.450000000000001
2016-04-25,19.184583333333332
2016-04-26,18.287499999999998
2016-04-27,26.682083333333335
2016-04-28,18.375
2016-04-29,17.502083333333335
2016-04-30,20.239583333333332
2016-05-01,16.505
2016-05-02,17.127083333333335
2016-05-03,18.21625
2016-05-04,19.021666666666665
2016-05-05,19.58375
2016-05-06,17.208333333333332
2016-05-07,14.952916666666667
2016-05-08,13.96875
2016-05-09,17.62875
2016-05-10,24.06375
2016-05-11,23.25208333333333
2016-05-12,19.18166666666667
2016-05-13,20.324583333333333
2016-05-14,18.457916666666666
2016-05-15,16.963333333333335
2016-05-16,18.193749999999998
2016-05-17,16.97875
2016-05-18,16.394166666666667
2016-05-19,17.054166666666667
2016-05-20,18.734166666666667
2016-05-21,18.625
2016-05-22,14.066250000000002
2016-05-23,16.359583333333333
2016-05-24,16.565
2016-05-25,19.628333333333334
2016-05-26,15.824583333333335
2016-05-27,16.752083333333335
2016-05-28,20.785
2016-05-29,18.212083333333332
2016-05-30,16.519583333333333
2016-05-31,17.92625
2016-06-01,18.05375
2016-06-02,18.25375
2016-06-03,19.334166666666665
2016-06-04,17.633333333333333
2016-06-05,18.702916666666667
2016-06-06,21.167916666666667
2016-06-07,22.095416666666665
2016-06-08,20.46291666666667
2016-06-09,17.389166666666664
2016-06-10,20.30333333333333
2016-06-11,20.390416666666667
2016-06-12,19.897083333333335
2016-06-13,21.28125
2016-06-14,24.183333333333334
2016-06-15,24.381666666666664
2016-06-16,24.47875
2016-06-17,32.31166666666667
2016-06-18,25.91333333333333
2016-06-19,24.027083333333334
2016-06-20,24.19458333333333
2016-06-21,25.290000000000003
2016-06-22,23.275833333333335
2016-06-23,25.0
2016-06-24,24.964583333333334
2016-06-25,24.052916666666665
2016-06-26,23.79041666666667
2016-06-27,30.260416666666668
2016-06-28,26.804583333333337
2016-06-29,29.11708333333333
2016-06-30,27.73
2016-07-01,26.53125
2016-07-02,25.90833333333333
2016-07-03,25.89
2016-07-04,27.545416666666668
2016-07-05,30.360416666666666
2016-07-06,23.581666666666667
2016-07-07,23.77625
2016-07-08,25.622083333333336
2016-07-09,24.700833333333335
2016-07-10,24.57625
2016-07-11,22.344583333333333
2016-07-12,23.728333333333335
2016-07-13,24.405416666666667
2016-07-14,25.34375
2016-07-15,29.82375
