DateOnly,1
2019-04-06,20.90375
2019-04-07,23.205833333333334
2019-04-08,35.72666666666667
2019-04-09,30.18166666666667
2019-04-10,8.81625
2019-04-11,18.502916666666668
2019-04-12,21.41
2019-04-13,11.935
2019-04-14,19.539166666666667
2019-04-15,5.040416666666666
2019-04-16,2.7091666666666665
2019-04-17,8.5
2019-04-18,7.621666666666667
2019-04-19,22.83666666666667
2019-04-20,13.076666666666666
2019-04-21,9.097083333333334
2019-04-22,21.81041666666667
2019-04-23,24.389583333333334
2019-04-24,26.897499999999997
2019-04-25,26.29041666666667
2019-04-26,9.304166666666667
2019-04-27,6.27625
2019-04-28,10.947916666666666
2019-04-29,15.230833333333335
2019-04-30,13.469166666666666
2019-05-01,25.760416666666668
2019-05-02,28.641666666666666
2019-05-03,28.4275
2019-05-04,29.033749999999998
2019-05-05,18.214166666666667
2019-05-06,13.959583333333335
2019-05-07,9.512916666666667
2019-05-08,16.795833333333334
2019-05-09,15.991666666666667
2019-05-10,19.752083333333335
2019-05-11,23.09583333333333
2019-05-12,24.704583333333332
2019-05-13,23.294583333333335
2019-05-14,23.655416666666667
2019-05-15,19.159583333333334
2019-05-16,6.027916666666666
2019-05-17,-5.266666666666667
2019-05-18,7.780833333333334
2019-05-19,22.936666666666667
2019-05-20,0.9583333333333334
2019-05-21,-4.055416666666667
2019-05-22,9.53125
2019-05-23,6.57375
2019-05-24,19.711666666666666
2019-05-25,13.2275
2019-05-26,8.179583333333333
2019-05-27,8.2475
2019-05-28,20.31375
2019-05-29,23.538750000000004
2019-05-30,25.18875
2019-05-31,25.95041666666667
2019-06-01,29.848333333333333
2019-06-02,27.662499999999998
2019-06-03,25.51125
2019-06-04,26.33
2019-06-05,25.77
2019-06-06,30.461249999999996
2019-06-07,31.478333333333335
2019-06-08,29.509583333333335
2019-06-09,13.887500000000001
2019-06-10,19.46875
2019-06-11,19.18166666666667
2019-06-12,23.236666666666668
2019-06-13,3.7229166666666664
2019-06-14,1.2458333333333331
2019-06-15,14.24125
2019-06-16,23.936666666666667
2019-06-17,26.136666666666667
2019-06-18,22.662499999999998
2019-06-19,31.562916666666666
2019-06-20,27.69333333333333
2019-06-21,1.5895833333333336
2019-06-22,9.362916666666667
2019-06-23,17.803749999999997
2019-06-24,23.13625
2019-06-25,20.461666666666666
2019-06-26,12.635416666666666
2019-06-27,15.931249999999999
2019-06-28,23.64625
2019-06-29,22.552916666666665
2019-06-30,21.271666666666665
2019-07-01,19.38
2019-07-02,21.16125
2019-07-03,20.172083333333333
2019-07-04,18.55375
2019-07-05,22.27625
2019-07-06,27.00916666666667
2019-07-07,28.256666666666664
2019-07-08,28.465833333333332
2019-07-09,53.586666666666666
2019-07-10,48.096666666666664
2019-07-11,37.30583333333333
2019-07-12,35.903333333333336
2019-07-13,40.717083333333335
2019-07-14,36.268750000000004
2019-07-15,41.03333333333334
2019-07-16,24.197916666666668
2019-07-17,14.912083333333333
2019-07-18,18.805416666666666
2019-07-19,17.917083333333334
2019-07-20,17.707083333333333
2019-07-21,25.774583333333336
2019-07-22,32.81666666666667
2019-07-23,23.741249999999997
2019-07-24,24.495416666666667
2019-07-25,21.844166666666666
2019-07-26,22.776666666666667
2019-07-27,22.465
2019-07-28,22.130416666666665
2019-07-29,30.767916666666668
2019-07-30,34.73583333333333
2019-07-31,46.6475
2019-08-01,41.43541666666666
2019-08-02,54.96625
2019-08-03,27.972916666666666
2019-08-04,25.72583333333333
2019-08-05,44.80916666666667
2019-08-06,82.22166666666666
2019-08-07,143.6375
2019-08-08,39.18
2019-08-09,59.66041666666666
2019-08-10,57.634166666666665
2019-08-11,73.41958333333334
2019-08-12,144.19333333333333
2019-08-13,403.50375
2019-08-14,218.13458333333332
2019-08-15,230.33875
2019-08-16,508.9629166666667
2019-08-17,74.39333333333333
2019-08-18,56.28583333333333
2019-08-19,185.30708333333334
2019-08-20,270.65166666666664
2019-08-21,386.99791666666664
2019-08-22,69.28291666666667
2019-08-23,38.44625
2019-08-24,29.8725
2019-08-25,36.09291666666667
2019-08-26,389.73291666666665
2019-08-27,38.89791666666667
2019-08-28,31.784583333333334
2019-08-29,41.092083333333335
2019-08-30,33.27958333333333
2019-08-31,36.83
2019-09-01,32.533750000000005
2019-09-02,41.2175
2019-09-03,80.53833333333334
2019-09-04,91.20541666666666
2019-09-05,653.3645833333334
2019-09-06,568.9379166666666
2019-09-07,28.212083333333336
2019-09-08,15.783333333333333
2019-09-09,12.308750000000002
2019-09-10,12.860833333333334
2019-09-11,7.007083333333334
2019-09-12,26.132499999999997
2019-09-13,36.4925
2019-09-14,32.60666666666667
2019-09-15,32.8025
2019-09-16,28.94541666666667
2019-09-17,21.039583333333333
2019-09-18,22.318749999999998
2019-09-19,23.121666666666666
2019-09-20,19.1925
2019-09-21,-1.6179166666666667
2019-09-22,24.83666666666667
2019-09-23,48.53125
2019-09-24,69.1975
2019-09-25,97.47291666666666
2019-09-26,158.63458333333332
2019-09-27,13.61625
2019-09-28,6.69625
2019-09-29,-9.6225
2019-09-30,-8.767916666666666
2019-10-01,-1.2308333333333337
2019-10-02,97.68666666666667
2019-10-03,80.09541666666667
2019-10-04,32.42041666666667
2019-10-05,62.25
2019-10-06,24.418333333333333
2019-10-07,18.2425
2019-10-08,-5.929583333333333
2019-10-09,-8.02
2019-10-10,21.483333333333334
2019-10-11,4.459583333333334
2019-10-12,4.85375
2019-10-13,14.83625
2019-10-14,15.069166666666666
2019-10-15,11.695
2019-10-16,16.009583333333335
2019-10-17,1.2091666666666665
